Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-6462,"Deshratna Rajendra Degree College, Ziradei",Bihar,Siwan,-,1982,Rural,Affiliated College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6465,"Jagdam College, Chapra",Bihar,Saran,www.jagdamcollege.com,1954,Rural,Constituent / University College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6477,"Mazhrul Haque Degree College, Tarwara",Bihar,Siwan,www.mhdcollege.com,1982,Rural,Affiliated College,Private Aided (Government Aided),"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6479,"Raja Singh College, Siwan",Bihar,Siwan,http://www.rajasinghcollegesiwan.com/,1971,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6480,"Ram Bilas Ganga Ram College, Maharajganj",Bihar,Siwan,WWW.RBGRCOLLEGEMAHARAJGANJ,1961,Urban,Constituent / University College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-17621,"T.N.B. College, Bhagalpur",Bihar,Bhagalpur,www.tnbcollege.org,1887,Urban,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-6486,"Yadunandan College, Dighwara",Bihar,Saran,www.yncollege.in,1966,Rural,Constituent / University College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-17620,"Marwari College, Bhagalpur",Bihar,Bhagalpur,www.marwaricollegebgp.ac.in,1941,Urban,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17649,"GB College, Naugachia",Bihar,Bhagalpur,www.gbc.ac.in,1958,Rural,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17645,"Murarka College, Sultanganj",Bihar,Bhagalpur,www.murarkacollegesult.org,1955,Rural,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17635,"JP College, Narayanpur",Bihar,Bhagalpur,www.jpcollegenarayanpur.ac.in,1952,Rural,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17648,"TNB Law College, Bhagalpur",Bihar,Bhagalpur,www.tnblawcollegebgp.in,1959,Urban,Constituent / University College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17619,"B.N. College, Bhagalpur",Bihar,Bhagalpur,www.bncollegebgp.ac.in,1960,Urban,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-6495,"Zakia Afaque Islamia College, Siwan",Bihar,Siwan,https://www.zaic.co.in/,1971,Urban,Affiliated College,Private Aided (Government Aided),"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-17650,"S.M. College, Bhagalpur",Bihar,Bhagalpur,www.smcollege.ac.in,1949,Urban,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17657,"DNS College, Bhusia, Rajoun",Bihar,Banka,www.dnscollegebhusiarajoun.org,1978,Rural,Affiliated College,Local Body,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17654,"M.M. College, Bhagalpur",Bihar,Bhagalpur,mmdegreecollegebgp.in,1981,Urban,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17653,"Mahadeo Singh College, Bhagalpur",Bihar,Bhagalpur,www.mscollegebgp.com,1983,Urban,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17647,"Tarar College, Tarar",Bihar,Bhagalpur,https://www.tararcollege.com/,1984,Rural,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17641,"Sabour College, Sabour",Bihar,Bhagalpur,www.sabourcollege.ac.in,1973,Rural,Constituent / University College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17632,"S. Jhunjhunwala Mahila College, Bhagalpur",Bihar,Bhagalpur,sjmcollegebgp.in,1971,Urban,Affiliated College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17623,"SSV College, Kahalgaon",Bihar,Bhagalpur,www.ssvcollegekahalgaon.org,1967,Rural,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17616,"SDMY Degree College, Dhoraiya",Bihar,Banka,http://sdmydhoraiya.com/,1985,Rural,Affiliated College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-19007,"Sri Narayan Singh College, Motihari",Bihar,Purbi Champaran,www.snscollege.ac.in,1970,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-7953,"Lok Mahavidyalaya, Hafipur, Baniyapur",Bihar,Saran,www.lokmahavidyalaya.com,1978,Rural,Affiliated College,Private Aided (Government Aided),"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7958,Narayan College Goreya Kothi,Bihar,Siwan,http://narayanmahavidyalaya.org/,1975,Rural,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7960,"Sri Mahendra Das Degree College,Mathiya, Nechua Jalalpur",Bihar,Gopalganj,www.smddegreecollege.com,1983,Rural,Affiliated College,Private Aided (Government Aided),"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7956,"Bisheshwaar Dayal Sinha Memorial Mahila College, Chapra",Bihar,Saran,www.bdsmmcjpu.ac.in,1985,Urban,Affiliated College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7965,"Mata Rojhni  Devi Chhathu Ram Degree College, Mairwa",Bihar,Siwan,kanchansingh.mrdcr@gmail.com,1993,Rural,Affiliated College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7969,"Vidya Bhawan Mahila College,Siwan",Bihar,Siwan,http://vbmcollegesiwan.com,1977,Urban,Constituent / University College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7972,"Purvottar  Railway College,Sonpur",Bihar,Saran,principal.prcollegesonpur@gmail.com,1978,Urban,Affiliated College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-57707,MADHAVAN MEMORIAL COLLEGE OF EDUCATION,Bihar,Banka,www.mmce.org.in,2012,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-49578,Mundeshwari College For Teacher Education,Bihar,Patna,www.mcte.in,2013,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-55332,"Jageshwari Kedar Tiwari Prachya Vidyapeeth, Bihar",Bihar,Kaimur (Bhabua),-,1998,Rural,Affiliated College,Private Un-Aided,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",State Public University
C-68046,SUBHWANTI INSTITUTE OF PROFESSIONAL EDUCATION,Bihar,Pashchim Champaran,sipe.org.in,2020,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-68047,SANJAY SINGH YADAV COLLEGE RAFIGANJ,Bihar,Aurangabad,www.sanjaysinghyadavcollegerafiganj.com,-,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-10239,"College of Fisheries, Dholi",Bihar,Muzaffarpur,www.rpcau.ac.in,1986,Rural,Constituent / University College,University,"Dr Rajendra Prasad Central Agricultural University, Samastipur",Central University
C-10241,"Tirhut College of Agricultural ,Dholi",Bihar,Muzaffarpur,www.rpcau.ac.in,1960,Rural,Constituent / University College,University,"Dr Rajendra Prasad Central Agricultural University, Samastipur",Central University
C-18982,"S.N.S. College, Hajipur",Bihar,Vaishali,snscollegehajipur.in,1979,Urban,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18983,"R.S.S.Sc. College, Sitamarhi",Bihar,Sitamarhi,www.rsssc.org,1970,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-10243,"College of Agricultural Engineering,Pusa",Bihar,Samastipur,www.rpcau.ac.in,1983,Rural,Constituent / University College,Central Government,"Dr Rajendra Prasad Central Agricultural University, Samastipur",Central University
C-18984,"Pt. U.S.T.M. College, Bagaha",Bihar,Pashchim Champaran,brabu.net,1985,Urban,Affiliated College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18985,"Dr. Ram Manohar Lohiya Smarak College, Muzaffarpur",Bihar,Muzaffarpur,www.rmlscollege.in,1967,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12924,"K.L.S.College,",Bihar,Nawada,www.klscollege.ac.in,1955,Rural,Constituent / University College,University,"Magadh University, Bodh Gaya",State Public University
C-10240,"College  of Basic Sciences and Humanities,Pusa",Bihar,Samastipur,www.rpcau.ac.in,1981,Rural,Constituent / University College,Central Government,"Dr Rajendra Prasad Central Agricultural University, Samastipur",Central University
C-6491,"Jai Prakash Mahila College, Chapra",Bihar,Saran,www.jpmcchapra.ac.in,1957,Urban,Constituent / University College,University,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6487,"Rajendra College, Chapra",Bihar,Saran,www.rcc.ac.in,1938,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6489,"Ram Jaipal College, Chapra",Bihar,Saran,www.rjcc.ac.in,1971,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7961,"DAV Post Graduate College, Siwan",Bihar,Siwan,www.davpgcollegesiwan.in,1941,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6461,"Hotilal Ramnath College, Amnour",Bihar,Saran,www.hrcamnour.com,1960,Rural,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-8716,M.M. College,Bihar,Darbhanga,mithilamahilacollege.ac.in,1980,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-12847,B.D.College,Bihar,Patna,www.bdcollegepatna.co.in,1970,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-68199,MAKHDUM BAKHASH MEMORIAL DEGREE COLLEGE,Bihar,Pashchim Champaran,mbmdegreecollege.com,-,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-68203,"CHANAKYA ACADEMY MAHILA MAHAVIDYALAY, SARENJA, BUXAR",Bihar,Buxar,cammsarenja.com,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68204,GITA PRADEEP COLLEGE OF HIGHER EDUCATION,Bihar,Bhojpur,http://gpcollege.co.in/,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68205,"INDRA PARSHURAM SINGH MAHAVIDYALAYA, MAIDAN, KALA BELAON, KAIMUR",Bihar,Kaimur (Bhabua),-,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68206,"R S M DEGREE COLLEGE, SANTPUR, ARA, BHOJPUR",Bihar,Bhojpur,rsmdegreecollege.com,-,Urban,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68207,"GURU PRAKASH COLLEGE, KEKADHA, KILANI KAIMUR",Bihar,Kaimur (Bhabua),guruprakashcollege.com,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-8786,Ram Krishna College,Bihar,Madhubani,www.rkclnmu.ac.in,1940,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-68208,"VEER KUNWAR SINGH COLLEGE, JAGDISHPUR, BHOJPUR",Bihar,Bhojpur,www.vkscollege.in,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68209,"DURGAWATI MAHAVIDYALAYA, BICHHIYA, DUMARI, KAIMUR",Bihar,Kaimur (Bhabua),durgawaticollege.in ,-,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-18994,"Baba Bhutnath College, Bagaha",Bihar,Pashchim Champaran,www.bbncollege.org,1979,Rural,Affiliated College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-68210,"COLLEGE OF FISHERIES, KISHANGANJ",Bihar,Kishanganj,https://cofbasu-edu.in/,-,Rural,Constituent / University College,University,BIHAR ANIMAL SCIENCES UNIVERSITY,State Public University
C-18986,"Sri Radha Krishna Goenka College, Sitamarhi",Bihar,Sitamarhi,"www.goenkacollege.org, www.srkgcollege.ac.in",1949,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18996,"M.D.D.M. College, Muzaffarpur",Bihar,Muzaffarpur,www.mddmcollege.ac.in,1946,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18997,"Jiwachh College, Motipur, Muzaffarpur",Bihar,Muzaffarpur,http://www.jeewachhcollege.org,1969,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12908,"P.L.S.College, Masaurhi",Bihar,Patna,plscollegemasaurhi.com,1980,Urban,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12866,"B.L.P. College, Masaurhi",Bihar,Patna,https://www.blpcollegemasaurhi.in/,1979,Rural,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12849,"R.P.S. College, Harnaut",Bihar,Nalanda,www.rpscollegeharnaut.com,1978,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59282,Raghunandan Teachers Training College,Bihar,Patna,www.rttcpatna.com,2013,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-46612,"MANUU POLYTECHNIC, DARBHANGA",Bihar,Darbhanga,www.manuu.edu.in,2008,Urban,PG Center / Off-Campus Center,University,"Maulana Azad National Urdu University, Hyderabad",Central University
C-12850,"Nalanda Mahila College, Biharsharif",Bihar,Nalanda,www.nalandamahilacollege.ac.in,1975,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12886,"Soghra College, Biharsharif",Bihar,Nalanda,www.soghracollege.com,1978,Rural,Affiliated College,Local Body,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12925,"T.P.S. College, Patna",Bihar,Patna,www.tpscollegepatna.org,1960,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12878,"Ganga Devi Mahila Mahavidyalaya, Patna",Bihar,Patna,www.gdmm.co.in,1971,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12929,"Sri Gadadhar Acharya Janta College, Rambagh, Bihta",Bihar,Patna,www.gjcollegebihta.ac.in,1959,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12948,"Ram Ratan Singh College, Mokama",Bihar,Patna,www.rrscollegemokama.ac.in,1957,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12943,"College of Commerce, Arts & Science",Bihar,Patna,www.cocpatna.edu.in,1949,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-60578,D.L.S SHIKSHA MAHAVIDHYALAY,Bihar,Bhagalpur,www.dlsshikshamahavidyalay.com,2017,Rural,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-57826,Teacher Training College,Bihar,Gaya,www.teachertrainingcollege.org,2006,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-57827,Bhabha Institute of Education,Bihar,Gaya,www.bhabhaeducation.org,2016,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-12947,"Ram Lakhan Singh Yadav College, Bakhtiyarpur",Bihar,Patna,https://rlsycollegebakhtiyarpur.ac.in,1964,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12916,"Government Women's College, Gulzarbagh",Bihar,Patna,www.gwcgulzarbagh.ac.in,1973,Urban,Affiliated College,State Government,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12946,"Govt. Girl's College, Gardanibagh",Bihar,Patna,www.gwcgbaghpatna.com,1974,Urban,Affiliated College,State Government,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12894,"G.D.M. College, Harnaut",Bihar,Nalanda,www.gdmcollegeharnaut.org,1979,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59472,D. P. Singh Institute of Education ,Bihar,Nalanda,http://www.dpsinghinstitute.com/,2017,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-18987,"A. College, Mahua",Bihar,Vaishali,brabu.net,1971,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18988,"Jawahar Lal Nehru Memorial College, Sitamarhi",Bihar,Sitamarhi,https://www.jlnmcollege.org.in,1964,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18989,"Ramsewak Singh Mahila College, Sitamarhi",Bihar,Sitamarhi,www.rssmahilacollege.org,1967,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-33024,"Vidhi Mahavidyalaya, Samastipur",Bihar,Samastipur,www.lawcollegesamastipur.com,1978,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-55883,Bibi Aasia Begum Teachers Training College,Bihar,Patna,www.abttcollege.in,2009,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59290,Baldeo College OF Educatioal,Bihar,Patna,www.baldeocollege.com,2020,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12860,Snatak College Islampur,Bihar,Nalanda,www.smvislampur.com,1978,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-18998,"MSKB College, Muzaffarpur",Bihar,Muzaffarpur,mskbcollege.ac.in,1965,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12900,"Oriental College,Patnacity",Bihar,Patna,www.orientalcollege.in,1964,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12851,Somavati Mehtab Das College,Bihar,Patna,www.smdcollegepunpun.ac.in,1958,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12837,"S.U.College,Hilsa",Bihar,Nalanda,www.sucollegehilsa.ac.in,1955,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12857,Sri Arvind Mahila College,Bihar,Patna,www.samcpatna.ac.in,1960,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12893,"S.P.M.College, Udantpuri",Bihar,Nalanda,www.spmcudantpuri.ac.in,1972,Urban,Constituent / University College,State Government,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-51691,R P S TEACHERs TRAINING COLLEGE,Bihar,Patna,www.rpsttp.org,2007,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12942,"R.P.S.M. College,",Bihar,Patna,www.rpsmahilacollege.com,1983,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-51729,R. P. S. LAW COLLEGE,Bihar,Patna,https://rpslawcollege.com/,1987,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12966,R.P.S. College,Bihar,Patna,www.rpscollege.org,1979,Urban,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12962,"M.M.College, Bikram",Bihar,Patna,https://www.mmcollegebikram.ac.in,1961,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12854,"Mahila College, Khagaul",Bihar,Patna,www.mahilacollegekhagaul.com,1972,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12846,Rameshwardas Pannalal Mahila College,Bihar,Patna,www.rpmcollegepatna.ac.in,1970,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12858,"Nalanda College, Biharshariff",Bihar,Nalanda,nalandacollege.ac.in,1870,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12919,"Jagat Narain Lal College, Khagaul",Bihar,Patna,jnlcollegekhagaul.in,1960,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12897,J.D. Women's College,Bihar,Patna,http://www.jdwcpatna.ac.in/,1971,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-51770,"MAGADH TEACHERs TRAINING BEd COLLEGE, AURANGABAD",Bihar,Aurangabad,www.mttcollege.co.in,2009,Urban,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-64580,MAHATMA BUDH HIRAMAN COLLEGE,Bihar,Nalanda,mbhcollegepatuana.com,1984,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12940,L.N.Mishra Institute of Economic development and social Change,Bihar,Patna,www.lnmipat.ac.in,1975,Urban,Autonomous College,State Government,"Aryabhatta Knoweledge University , Patna",State Public University
C-47807,St. Xavier's College of Education,Bihar,Patna,www.sxcepatna.edu.in,1988,Urban,Autonomous College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-68514,"D D COLLEGE,DHANUPRA,BHOJPUR",Bihar,Bhojpur,www.ddcollegeara.in,-,Urban,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-68515,"SMT GANGA DEVI MEMORIAL COLLEGE,SUDAMAPUR, JAMUI",Bihar,Jamui,www.sgdmm.ac.in,-,Rural,Affiliated College,Private Un-Aided,MUNGER UNIVERSITY,State Public University
C-68516,"MGM COLLEGE, PATNA",Bihar,Patna,http://www.mgmpatna.com/,-,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-68518,"RAM LAKHAN SINGH YADAV COLLEGE, JEHANABAD",Bihar,Jehanabad,https://secretarymkcgroup.wixsite.com/rlsycjehanabad,-,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-68519,INTERNATIONAL BUSINESS COLLEGE PATNA,Bihar,Patna,www.ibcpatna.in,-,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-68521, S A COLLEGE NAWADA,Bihar,Nawada,www.sacollegenawada.com,-,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-68522,"DR GANESH RAY DEGREE COLLEGE, SITAMARHI",Bihar,Sitamarhi,brabu.net,2010,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-68523,ADARSH CHAMPARAN DEGREE COLLEGE,Bihar,Purbi Champaran,https://acdcollege.co.in,-,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-68524,"RAMDHANI BHAGAT DEGREE COLLEGE, SANGRAMPUR",Bihar,Munger,www.rbd.ac.in,-,Urban,Affiliated College,Private Un-Aided,MUNGER UNIVERSITY,State Public University
C-68533,RAMCHANDRA VIDYAPEETH,Bihar,Saharsa,rv-edu.in,2021,Rural,Affiliated College,Private Un-Aided,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-8715,R.B. College,Bihar,Samastipur,www.rbcollege.ac.in,1960,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-50649,S C S  NAGAR BANKA,Bihar,Banka,https://www.smsnagarbanka.org/,2012,Rural,Affiliated College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-43260,"L.N. Mishra College of Business Management, Muzaffarpur",Bihar,Muzaffarpur,lnmcbm.org,1973,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-8352,"Veer Kunwar Singh College of Agriculture, Dumraon",Bihar,Buxar,-,2010,Urban,Constituent / University College,University,"Bihar Agricultural University, Sabour",State Public University
C-19001,"Munshi Singh College, Motihari",Bihar,Purbi Champaran,https://www.mscollege.net,1945,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19002,"Ramshreshtra Singh College, Chochahan, Belsar, Muzaffarpur",Bihar,Muzaffarpur,www.rsscollegechochahan.in,1985,Rural,Affiliated College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19003,"Birchand Patel Smarak Mahavidyalaya, Desri, Vaishali",Bihar,Vaishali,https://bpscollege.in/,1971,Rural,Affiliated College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12876,"Lal Singh Tyagi Gramin Mahavidyalaya, Aungaridham, Nalanda",Bihar,Nalanda,Lstgcollege.com,1978,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-19005,"Priya Rani Rai Degree College, Bairgania",Bihar,Sitamarhi,brabu.net,1985,Urban,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19006,"Sri Raghav Prasad Singh College, Jaintpur, Muzaffarpur",Bihar,Muzaffarpur,https://www.srpscollege.ac.in/,1958,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-56062,"Sershah Engineering College, Sasaram",Bihar,Rohtas,https://www.scesasaram.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-19019,"R.L.S.Y. College, Bettiah",Bihar,Pashchim Champaran,rlsycollegebettiah.ac.in,1975,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-12833,SHRI MAHANTH SATANAND GIRI COLLEGE,Bihar,Gaya,www.smsgcollege.ac.in,1970,Rural,Constituent / University College,University,"Magadh University, Bodh Gaya",State Public University
C-12963,S.G.M.College,Bihar,Gaya,www.sgmcgaya.com,1980,Urban,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-70211,"SIDHNATH SAH COLLEGE, TIYARA, RAJPUR, BUXAR",Bihar,Buxar,-,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-19008,"Vaishali Mahila College, Hajipur",Bihar,Vaishali,https://www.vaishalimahilacollegehajipur.ac.in,1971,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19009,"L.N.T. College, Muzaffarpur",Bihar,Muzaffarpur,www.lntcollege.ac.in,1967,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
