Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-24833,"Lendy Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.lendidegreecollege.com,1999,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-41014,"Master Minds Degree College, Guntur",Andhra Pradesh,Guntur,www.mastermindsdegreecollege.com,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24830,"S.V. Arts & Science Degree College, Gudur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.svartscollegegudur.in,1999,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-37223,"Devathi Venkata Subbiah College of Education, Darsi",Andhra Pradesh,Prakasam,www.dvscoed.org,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37216,"Vyshnavi College of Education, Gurazala",Andhra Pradesh,Guntur,www.vyshnaviedn.com,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37207,"Nalanda College of Education, Kantipudi, Sattenapalli",Andhra Pradesh,Guntur,www.ngi.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37212,"Lakshmi Narsimha College of Education, Narasaraopeta",Andhra Pradesh,Guntur,https://lncollege.co.in/,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37210,"SIMS College of Education, Guntur",Andhra Pradesh,Guntur,www.simscollege.ac.in,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37217,"SMS & SMCMR College of Education, Guntur",Andhra Pradesh,Guntur,www.smssnres.org,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37218,"Sri Venkateswara College of Education, Kollipara",Andhra Pradesh,Guntur,www.svbed.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-37206,"St Mark NTR College of Education, Narasaraopeta",Andhra Pradesh,Guntur,www.stmarkntr.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24829,"V.R.Law College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vrlawcollege.com,1974,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-30304,Al-habeeba Degree college for Women,Andhra Pradesh,Y.S.R.,www.alhabeebadcw.com,2010,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30310,Palakondraya Degree College,Andhra Pradesh,Y.S.R.,www.palakondrayadc.org,2010,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30312,RRGR Degree College,Andhra Pradesh,Annamayya,www.rrgrdegreecolleg.org,2012,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30313,Sarada College of Education,Andhra Pradesh,Y.S.R.,sard.org.in,2007,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-26895,Geethanjali Institute of Science and Technology,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.gist.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-24761,"Sri Y.K.R & K Government  Degree College, Kovur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.gdckovur.org,2008,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24825,"Raos Institute of Computer Sciences Chemudugunta, Bujabuja Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.raosinstitutions.com,1998,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24291,Siddardha College Of Education,Andhra Pradesh,East Godavari,www.scedtuni.org,2007,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-41030,"Vani Rama College of Education, Medepi, Prakasam District",Andhra Pradesh,Prakasam,www.vaniramabed.com,2014,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41031,"Sri Vigneswara College of Education, Peradepi, Kandukur, Prakasam District",Andhra Pradesh,Prakasam,-,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41033,"SIMS College of Life Sciences, Guntur",Andhra Pradesh,Guntur,www.simscollege.ac.in,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41032,Sri Prasannanjaneya Degree College,Andhra Pradesh,Prakasam,-,2006,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41024,"Sri Harshini Degree College, Martur",Andhra Pradesh,Prakasam,www.sriharshini.com,2002,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41023,"Sri Harshini Degree College, Ongole",Andhra Pradesh,Prakasam,www.sriharshini.com,2003,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41018,"Vyshnavi Degree College, Thripurantakam",Andhra Pradesh,Prakasam,www.vyshnavideg.com,2008,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24718,"Sri Vema Degree College, Naidupeta",Andhra Pradesh,Tirupati,www.srivemadegreecollege.com,2001,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-27622,"Sri Srinivasa   Degree College, Punganur Rural",Andhra Pradesh,Chittoor,www.ssdc.org,2006,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27013,"Sashikanthreddy College of Pharmacy, Nellore.",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.sasikanthreddycollegeofpharmacy.com,-,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-30993,"S.D.R.R. Degree College, Mudigubba",Andhra Pradesh,Ananthapuramu,www.sdrrdc.in,1994,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-41015,"Geethanjali Degree College, Darsi",Andhra Pradesh,Prakasam,www.gdc.org,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41013,"Saraswathi College of Arts & Science, Dachepalli",Andhra Pradesh,Guntur,-,2000,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57052,SRI SRINIVASA DEGREE COLLEGE,Andhra Pradesh,Sri Potti Sriramulu Nellore,SSDCOLLEGE.COM,2015,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-59679,GEMS COLLEGE OF NURSING,Andhra Pradesh,Srikakulam,gems.edu.in,2016,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-41011,"Sri Gowthami Degree College, Darsi",Andhra Pradesh,Prakasam,www.sgurides.org,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26818,"Aditya Degree College, Thadithota, Rajahmundry, EG Dist",Andhra Pradesh,East Godavari,www.aditya.ac.in,2003,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-41010,"Sri Jeevana Jyothi Degree College, Giddalur",Andhra Pradesh,Prakasam,www.sjjdegreecollege.in,2006,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41009,"Sri Gowtham Degree College, Kandulapuram",Andhra Pradesh,Prakasam,www.gowthamdegrecbm.in,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24171,Anil Neerukonda Institute Of Technology & Sciences,Andhra Pradesh,Visakhapatnam,www.anits.edu.in,2001,Rural,Autonomous College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-39270,"K.V.R., K.VR. & M.K.R College",Andhra Pradesh,Guntur,www.kvrkvrmkr.in,1981,Rural,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-39264,"M.V.R Degree College, Karlapalem",Andhra Pradesh,Guntur,WWW.mvrcolleges.info,2008,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41007,"Sri Venkateswara Degree College, Nakirekallu",Andhra Pradesh,Guntur,-,2008,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41005,"Tiyyagura Sitarami Reddy Degree College, Piduguralla",Andhra Pradesh,Guntur,www.tsrgroupofcolleges.in,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-41003,"S.V.B.S Degree College, Komarole",Andhra Pradesh,Prakasam,-,2006,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26910,"Sri Venkateswara Engineering College, Karakambadi Road, Tirupathi",Andhra Pradesh,Chittoor,www.svec.edu.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-24154,Karunya College of Education,Andhra Pradesh,Anakapalli,karunyabedcollege.org,2004,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24342,V.S.M. College of Engineering,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.vsm.edu.in,2009,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24104,Ushodaya Degree College,Andhra Pradesh,Anakapalli,www.ushodayaeducation.com,2002,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24415,N.V.P. Law College,Andhra Pradesh,Visakhapatnam,nvplawcolllege.com,1980,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24414,Sri Shiridi Sai Law College,Andhra Pradesh,Visakhapatnam,www.ssslawcollege.in,2000,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24413,Pydah College for Women,Andhra Pradesh,Visakhapatnam,www.pydahcollegeforwomen.com,1998,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24096,A.K.R.G. DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.akrgdegree.ac.in,1991,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-54597,Dr.PAUL RAJ ENGINEERING COLLEGE,Andhra Pradesh,East Godavari,www.dprec.ac.in,1997,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-54594,SRI MUNINARYANA DEGREE COLLEGE,Andhra Pradesh,Chittoor,www.smndc.com,2014,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-25415,V.K.R COLLEGE,Andhra Pradesh,Krishna,www.vkrtrust.com,1969,Rural,Affiliated College,Private Aided (Government Aided),"Krishna University, Machhlipattanam",State Public University
C-24193,Adarsa Degree College,Andhra Pradesh,Kakinada,www.sim.edu.in,2002,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24406,JES College of Education,Andhra Pradesh,Visakhapatnam,www.jescollegeofeducation.org,2003,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24400,"Sri Shiridi Sai Srinivasa Degree College, Sabbavaram",Andhra Pradesh,Visakhapatnam,SSSSSBM.com,2005,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24395,"Govt.Degree College, Sabbavaram",Andhra Pradesh,Anakapalli,www.gdcsabbavaram.ac.in,2008,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-24386,A.M.G. College of Education for Women,Andhra Pradesh,Visakhapatnam,www.amgcew.org,2003,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24163,SRKR Engineering College,Andhra Pradesh,West Godavari,http://www.srkrec.ac.in,1980,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24382,Sree Chaitanya Degree College,Andhra Pradesh,Vizianagaram,www.chaitanyadegreevzm.com,2000,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24381,"Dr.N.T.R. Degree College, Balighattam, Narsipatnam",Andhra Pradesh,Visakhapatnam,www.ntrcollege.com,1996,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24367,Rangumudri Degree College,Andhra Pradesh,Vizianagaram,www.rangumudridegreecollege.org,2001,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-54593,"SRI MUNINARAYANA DEGREE COLEGE, CHOWDEPALLI",Andhra Pradesh,Chittoor,WWW.SMNDC.ORG.IN,2012,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24281,Y.R.College of Arts & Science & Tech,Andhra Pradesh,East Godavari,www.yrldegreecollege.com,2007,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24315,SREE MARUTHI DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.sreemaruthigroupofinstitutions.co.in,2010,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24255,G.B.R. College of Education,Andhra Pradesh,East Godavari,www.gbrcolleges.com,2003,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24354,Smt. SKR Degree & PG College for (W),Andhra Pradesh,East Godavari,www.skrpgcollege.info,2008,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24350,Mahathi Degree College,Andhra Pradesh,Visakhapatnam,mahathidegreecollege.org,2001,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24346,Pydah College,Andhra Pradesh,Visakhapatnam,www.pydahdegree.com,1991,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24337,Noble Institute of Science & Tech,Andhra Pradesh,Visakhapatnam,www.nistvizag.com,2003,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24334,St. Paul College of Education,Andhra Pradesh,Visakhapatnam,http://stpaulcollegeofeducation.com,2008,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24333,Sri Venkateswara College Of Pharmacy,Andhra Pradesh,Srikakulam,www.svcpharmacy.in,2004,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24325,"Govt.Degree College, Gummalakshmipuram",Andhra Pradesh,Parvathipuram Manyam,gdcglpuram.ac.in,2007,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-24322,Dr. Hima Sekhar Degree College,Andhra Pradesh,Visakhapatnam,drhimasekharcollege.org,1997,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-26817,"Aditya Degree College, Santinagar, Kakinada",Andhra Pradesh,Kakinada,aditya.ac.in/degree,1998,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24317,Sri Chaitanya College Of Education,Andhra Pradesh,Vizianagaram,www.sccs.com,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24311,N.B.M. Law College,Andhra Pradesh,Visakhapatnam,www.nbmlawcollege.com,1985,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24310,Sri Sai Siddhartha Degree College,Andhra Pradesh,Vizianagaram,www.sssdegcollege.org,1999,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24308,Prof.G.Sundara Reddy Degree College,Andhra Pradesh,Vizianagaram,www.gsrdc.co.in,1993,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24307,Madhu College of Education,Andhra Pradesh,Visakhapatnam,www.madhucollegeofeducation.org,2003,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-54945,Elite Degree College,Andhra Pradesh,East Godavari,www.elitedubacherla.org,2011,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24303,Sri Vivekananda Degree College,Andhra Pradesh,Vizianagaram,www.srivivekanandaskota.com,1999,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-26816,"Veda  Degree College, Cinema Road, Tatipaka",Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,vedaacademy.info,2002,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24295,Satya Rama Degree College,Andhra Pradesh,Vizianagaram,www.satyaramaeducations.com,2008,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24289,Visakha Law College,Andhra Pradesh,Visakhapatnam,www.visakhalawcollege.com,2008,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24283,Sanketika Vidya Parishad Engineering College,Andhra Pradesh,Visakhapatnam,www.svpec.edu.in,2003,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-26819,"Aditya Degree  and PG College for Women, Santinagar, Kakinada",Andhra Pradesh,Kakinada,https://aditya.ac.in/awdckkd/,2000,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23828,A.V.R. and V.P.R. Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,http://avrandvprdegree.unaux.com/,2005,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24369,B.G.B.S. COLLEGE FOR WOMEN,Andhra Pradesh,West Godavari,www.bgbswomenscollege.org,1967,Urban,Affiliated College,Private Aided (Government Aided),"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24249,B.R.R. & G.K.R. CHAMBERS DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.chamberscollege.org,1994,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-67602,NIMRA COLLEGE OF NURSING,Andhra Pradesh,Krishna,www.nimra.in,2021,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24388,G.M.R. MEMORIAL VIDYARDHI COLLEGE,Andhra Pradesh,West Godavari,www.svgmrdegreecollege.ac.in,1998,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24471,"Govt. Degree College, Eluru",Andhra Pradesh,Eluru,www.gdceluru.ac.in,2008,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24239,"Govt.Degree College, Jaggampeta",Andhra Pradesh,Kakinada,www.gdcjaggampeta.ac.in,2008,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24065,"Govt. Degree College, Kommavarapukota",Andhra Pradesh,Eluru,www.gdckkota.ac.in,2008,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24058,"Govt.Degree College, Pithapuram",Andhra Pradesh,Kakinada,www.gdcpithapuram.ac.in,2008,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24448,"Govt.Degree College, Rajahmundry",Andhra Pradesh,East Godavari,www.gcrjy.ac.in,1853,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24089,"Govt.Degree College, Rampachodavaram",Andhra Pradesh,Alluri Sitharama Raju,www.gdcrampachodavaram.ac.in,1983,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23829,"Govt.Degree College, Ravulapalem",Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.gdcrvpm.ac.in,1981,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24207,"Government Degree College, Razole",Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.gdcrazole.ac.in,1968,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-59009,DEEKSHITHA B.Ed COLLEGE,Andhra Pradesh,Ananthapuramu,www.dedsociety.org,2016,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-23813,"Govt.Degree College, Seethanagaram",Andhra Pradesh,East Godavari,www.gdcseethanagaram.ac.in,1983,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24102,"Govt.Degree College, Tuni",Andhra Pradesh,Kakinada,www.gdctuni.edu.in,1980,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23875,Grace  Degree College,Andhra Pradesh,East Godavari,WWW.GRACEDEGREE.ORG,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-61397,KARTHIKEYA DEGREE COLLEGE KOWTHALAM,Andhra Pradesh,Kurnool,http://karthikeyadegreecollege.org/,2017,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-61395,Dr K V SUBBA REDDY BEd COLLEGE,Andhra Pradesh,Kurnool,www.drkvsrded.in,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-61394,SRI SAI WOMENS DEGREE COLLEGE GUNTAKAL,Andhra Pradesh,Ananthapuramu,www.sswdcgtl.com,2015,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-24225,HIS Degree College,Andhra Pradesh,Alluri Sitharama Raju,www.hisdegreecollege.org.in,2010,Rural,Affiliated College,Private Aided (Government Aided),"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24278,Ushodaya College Of Education,Andhra Pradesh,Visakhapatnam,www.ushodayaeducation.in,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24271,Emmanuel College of Education,Andhra Pradesh,Visakhapatnam,www.jeevanvidya-emma.in,1999,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24261,Sri TLN Degree College,Andhra Pradesh,Vizianagaram,www.tlndc.com,2006,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24145,Ideal College of Arts & Sciences,Andhra Pradesh,East Godavari,https://idealcollege.edu.in/,1974,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24260,Viveka Vardhani Bhaskar Degree College,Andhra Pradesh,Vizianagaram,vivekavardhinibhaskaradegreecollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23931,J.C.Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,https://jccollege65.wixsite.com/jccollege,1994,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24460,K.G.R.L. COLLEGE,Andhra Pradesh,West Godavari,www.kgrlcollege.in,1975,Urban,Affiliated College,Private Aided (Government Aided),"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24227,"B.V. RAJU COLLEGE, VISHNUPUR, BHIMAVARAM",Andhra Pradesh,West Godavari,https://bvricedegree.edu.in,1999,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24257,K.S.N.R. DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.ksnrdegreecollege.org,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-67592,Sri Vagdevi Degree College Phirangipuram,Andhra Pradesh,Guntur,https://srivagdevidegreecollege.com/,2014,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-56622,St. Thomas College of Education,Andhra Pradesh,Krishna,stthomascollegetvr.com,2004,Rural,Affiliated College,Private Un-Aided,"Krishna University, Machhlipattanam",State Public University
C-24258,Sri Sai College Of Pharmacy,Andhra Pradesh,Vizianagaram,www.srisaiphama.org,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24256,P.M.N.Degree College,Andhra Pradesh,Visakhapatnam,pmncolleges.com,2002,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24252,"Gayatri Degree College, Near RTC Complex, Seethanagaram",Andhra Pradesh,Vizianagaram,http://gayatri.in,2005,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-32722,"Kalikamba College of Education, Chirala",Andhra Pradesh,Prakasam,www.kalikambabed.org,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32665,"Priya Darisini Degree College, Tenali",Andhra Pradesh,Guntur,http://www.pdctenali.in/,2003,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24481,LAMP Degree College,Andhra Pradesh,East Godavari,https://lampcollege.in/,1997,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24251,Yalamarthy College Of Education,Andhra Pradesh,Visakhapatnam,www.yalamarty.edu.in,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24247,Sri Uma Bharathi Degree College,Andhra Pradesh,Vizianagaram,WWW.sriumabharathidegree@gmail.com,1998,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-67591,SRI VENKATESWARA DEGREE COLLEGE,Andhra Pradesh,Chittoor,WWW.SVDCPGR.COM,2014,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24246,RISHI Degree College,Andhra Pradesh,Visakhapatnam,http://rishiedunrpm.com   ,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23926,M.S.N.Degree College,Andhra Pradesh,East Godavari,www.msndc.co.in,1971,Rural,Affiliated College,Private Aided (Government Aided),"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24241,St. Anns College Of Pharmacy,Andhra Pradesh,Vizianagaram,www.stannspharmacycollege.com,2007,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24062,M.S.S.Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,msscollege.com,2003,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23886,M.V.N.J.S & R.V.R Degree College,Andhra Pradesh,East Godavari,www.mvnjsrvrcollege.ac.in,1972,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24240,College of Arts & Commerce,Andhra Pradesh,Visakhapatnam,andhrauniversity.edu.in,1931,Urban,Constituent / University College,State Government,"Andhra University, Visakhapatnam",State Public University
