Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-18068,"Chaitanya Institute of Science & Technology, Madhavapatnam, Samaklkot (Mandal), near Kakinada, PIN-533005(CC-S0)",Andhra Pradesh,East Godavari,www.cist.ac.in,2005,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18072,"Global Institute of Business Management,  Markapur,  PIN-523316(CC-9B)",Andhra Pradesh,Prakasam,www.a1global.ac.in,2010,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18075,"PRASAD V POTLURI SIDDHARTHA INSTITUTE OF TECHNOLOGY, Devabhaktuni Ramalingeswara Rao Road, Behind VR Siddhartha Engg. College, Kanuru, Vijayawada, PIN-520007(CC-50)",Andhra Pradesh,Krishna,www.pvpsiddhartha.ac.in,1998,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-64956,SRI VENKATA SANDHYA COLLEGE OF EDUCATION,Andhra Pradesh,Visakhapatnam,www.venkatasandhyacollege.com,2017,Urban,Affiliated College,University,"Andhra University, Visakhapatnam",State Public University
C-64957,SRI VINAYAKA VENKATESWARA COLLEGE OF EDUCATION,Andhra Pradesh,Visakhapatnam,www.vinayakavenkateswara.com,2016,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-18078,"Lingayas Institute of Management & Technology,  Madalavarigudem(V), Via Nunna,  Gannavaram Mandal, Vijayawada , PIN-521212(CC-NA)",Andhra Pradesh,Krishna,www.limat.org,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18080,"Dr. Samuel George Institute of Engineering & Technology, George Town, Darimadugum,(Post & Village) , Markapur(M), PIN-523 316.(CC-35)",Andhra Pradesh,Prakasam,www.drsgiet.ac.in,1997,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27731,"VRN College of Computer Science and Mgmt, Peruru, Tirupati.",Andhra Pradesh,Chittoor,www.vrnes.org,2008,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27729,"Sri Vedanarayana College of Education, Narayanavanam, Puttur",Andhra Pradesh,Chittoor,vedanarayana.svnce.in,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18085,"Velaga Nageswara Rao College of Engineering, G.B.C.Road, Ponnur,  PIN- 522124 (CC-NK)",Andhra Pradesh,Guntur,www.vnrce.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27724,"Smt. NPS. Govt  Degree College   for  Women,      CHITTOOR Urban",Andhra Pradesh,Chittoor,www.npsgcwctr.edu.in,1982,Urban,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-27722,"Sri Vidya Institute of Management, Puttur",Andhra Pradesh,Chittoor,https://www.sreevidyacolleges.com/,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27721,"Agarala Eswsar Reddy MBA College, Ramapuram, Tirupati",Andhra Pradesh,Chittoor,www.draermbacolleges.in,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27718,"Rayalaseema Institute of Information & Management Sciences, Tirupati",Andhra Pradesh,Chittoor,www.riims.in,1994,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27717,"Margadarsi    Degree  College,Piler",Andhra Pradesh,Chittoor,www.margadarsidegreecollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27715,"Dr. A.E.R. Degree College, Tirupati",Andhra Pradesh,Chittoor,WWW.AERCOLLEGES.COM,1997,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27714,"ATNs DEGREE COLLEGE, TIRUPATI Urban",Andhra Pradesh,Chittoor,www.atnscollege.com,1999,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27713,"K.K.C. College of Education, Puttur",Andhra Pradesh,Chittoor,www.kkcbed.org,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27712,"S.V.U. College of Sciences, Tirupati",Andhra Pradesh,Chittoor,www.svuniversity.edu.in,1954,Rural,Constituent / University College,University,"Sri Venkateswara University, Tirupathy",State Public University
C-18087,"AKRG College of Pharmacy, Nallagerla PIN-534112(CC-8N)",Andhra Pradesh,West Godavari,www.akrgpharmacy.ac.in,2006,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-50908,"Wellfare Institute of Science, Technology and Management",Andhra Pradesh,Visakhapatnam,http://wistm.edu.in/,2009,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-63492,"College of Horticulture, Chinalataripi",Andhra Pradesh,Prakasam,https://drysrhu.ap.gov.in/,2017,Rural,Constituent / University College,State Government,Dr Y S R Horticulture University,State Public University
C-56604,"Horticultural Polytechnic, Kalikiri",Andhra Pradesh,Chittoor,www.drysrhu.ap.gov.in,2009,Rural,Constituent / University College,University,Dr Y S R Horticulture University,State Public University
C-18088,"Nalanda Intitute of P.G Studies, Siddharth Nagar,  Kantipudi (V), Sattenapalli,PIN- 522438(CC-2R)",Andhra Pradesh,Guntur,www.ngi.ac.in,2003,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27711,"CVRRM Degree College, V.Kota Rural",Andhra Pradesh,Chittoor,www.cvrmcollege.in,2002,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27710,"Mother Theresa Institute of Computer Applns, Palamaneru",Andhra Pradesh,Chittoor,www.mtimca.edu.in,2002,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27706,"S.V. Degree College D.No> 1-47, Mahaboob Bagar Kalakada (M) Chittoor Rural",Andhra Pradesh,Chittoor,https://www.svdc.co.in/,2009,Rural,Affiliated College,Private Aided (Government Aided),"Sri Venkateswara University, Tirupathy",State Public University
C-18089,"Vijaya Institute of Technology for Women,Enikepadu, Vijayawada, PIN-521108  (CC-NP)",Andhra Pradesh,Krishna,www.vitw.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18092,"Vijaya Institute of Pharmaceutical Sciences for Women, Enkepadu, Vijayawada-521108(CC-7N)",Andhra Pradesh,Krishna,www.vipw.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27705,"RCR Institute of Management & Technology, Karakambadi, Tirupati",Andhra Pradesh,Chittoor,https://rcrimt.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27700,"Dr. Modigunta Raja Reddy Degree College 4-139,Main Road,K.C.Palli Road,Penumuru (M),",Andhra Pradesh,Chittoor,www.svvcollege.com,2008,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27627,"Akshara Institute of Management and Technology, Kotramangalam, Tirupati",Andhra Pradesh,Chittoor,www.aksharaimt.com,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27697,"Dr.A.E.R College of Mgnt Studies & Research, Ramapuram, Tirupati",Andhra Pradesh,Chittoor,www.draermbacolleges.in,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18095,"Sri Vani School of Engineering, Chevuturu (V), G. Konduru Mandal, Pin- 521230(CC-7J)",Andhra Pradesh,Krishna,www.srivanigroup.in,2009,Urban,Affiliated College,University,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18099,"Vishnu Institute of Technology, Vishnupur, Bhimavaram, PIN-534202(CC-PA)",Andhra Pradesh,West Godavari,https://www.vishnu.edu.in/,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18102,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,Andhra Pradesh,Guntur,www.hinduengg.com,2011,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27682,"Sidhartha Institute of Higher learning, Madanapalle  Urban",Andhra Pradesh,Chittoor,www.siddarthainstitutions.edu.in,2005,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27681,"Gate Institute of Tech. & Manag. Sciences, Tirupati",Andhra Pradesh,Chittoor,www.gatetirupati.com,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27680,"KKC Institute of PG Stuides, Puttur",Andhra Pradesh,Chittoor,www.kkcmba.org,2003,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27679,"SP Ram Rayalaseema Degree College, Chandragiri",Andhra Pradesh,Chittoor,WWW.sprrdccgr.com,2010,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27678,"Seshachala Degree      College, Puttur Rural",Andhra Pradesh,Chittoor,www.sdcptr.com,1998,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27676,"Himaja Degree       College, Puttur Rural",Andhra Pradesh,Chittoor,WWW.himajainstitutions.com,1999,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27675,"S.V.U. College of Engineering, Tirupati",Andhra Pradesh,Chittoor,www.svuce.edu.in,1959,Urban,Constituent / University College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-27674,"Shri Gnanambica Degree College, Madanapalli",Andhra Pradesh,Chittoor,shrignanambicacollege.edu.in,1999,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18106,"Universal College of Engineering & Technology, Dokiparru(V), Medikondur(M),PIN-522438  (CC-NF)",Andhra Pradesh,Guntur,www.ucet.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27670,"Krishna Teja Degree College, Tirupati",Andhra Pradesh,Chittoor,www.krishnatejadegreeandpgcollege.com,2003,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27668,"PVKN Govt. College (A), CHITTOOR Urban",Andhra Pradesh,Chittoor,www.pvkngcchittoor.ac.in,1961,Urban,Affiliated College,University,"Sri Venkateswara University, Tirupathy",State Public University
C-27667,"Sahaya College of Education, Tirupati",Andhra Pradesh,Chittoor,sahayaindia.com,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27666,"Munivenkata Subba  Reddy College of Education, Tirupati",Andhra Pradesh,Chittoor,www.motherlandedu.org,2010,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27665,"V.C.R Degree  College,  Mittoor Urban",Andhra Pradesh,Chittoor,www.vcrdc_ctr.org,1999,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27664,"S.V.College of Education, RVS Nagar, Chittoor",Andhra Pradesh,Chittoor,www.svced.in,2003,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27663,"Rukminidevi Arundale college of Education, Madanapalle",Andhra Pradesh,Chittoor,www.racempl.org,1999,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27662,Vignana Sudha Degree College Chittoor,Andhra Pradesh,Chittoor,www.vignanasudhadegree.com,1998,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18107,"Jogaiah Institute of Technology & Pharmacy Sciences, (CC-GC)",Andhra Pradesh,West Godavari,www.jogaiahpharmacy.com,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27660,"SEICOM Degree College, Kalikiri",Andhra Pradesh,Chittoor,www.seicom.ac.in,2005,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18108,"Buchepalli Venkayamma Subbareddy Engineering College, Ongole-Kurnool Road, Chimakurthy-523 226,(CC-HR)",Andhra Pradesh,Prakasam,www.bvsr.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18110,"Vishwa Bharathi College of Pharmaceutical Sciences, NRT Road, Perecherla, PIN-522009.(CC-43)",Andhra Pradesh,Guntur,www.vbcops.in,1997,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27658,"S.G. Govt.      Degree College,      PILER   Rural",Andhra Pradesh,Annamayya,www.sggovtcollege.ac.in,1980,Rural,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-27657,"Srinivasa College of Education, Puttur",Andhra Pradesh,Chittoor,www.seiptr.com,2007,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18113,"Rajamahendri Institute of Engineering & Technology, Bhoopalapatnam, Near Pidimgoyyi,  Rajahmundry-533103(CC-MD))",Andhra Pradesh,East Godavari,www.rietrjy.co.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-66707,R K DEGREE COLLEGE,Andhra Pradesh,Chittoor,WWW.RKCOLLEGES.COM,2018,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24921,ADITYA DEGREE COLLEGE ICHAPURAM,Andhra Pradesh,Srikakulam,www.ichapuramaditya.com,2013,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-27751,"S.V Degree College Kothapalle Mitta SR Puram(M), Chittoor Dist",Andhra Pradesh,Chittoor,www.svkpmita.com,-,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-18114,"A.M. Reddy Memorial College of Engineering and Technology, Vinukonda Road, Narasaraopet(Mandal), PIN-522601(CC-HM)",Andhra Pradesh,Guntur,https://www.amreddyengineering.ac.in/,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18118,"KKR&KSR Institute of Technology & Sciences, VINJANAMPADU Village (CC-JR)",Andhra Pradesh,Guntur,www.kitsguntur.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18137,"A B R College of Engineering and Technology,  PIN-523230 (CC-HJ)",Andhra Pradesh,Prakasam,www.abrcet.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-26298,"SNR Degree College, Karivena, Atmakur",Andhra Pradesh,Nandyal,http://snrdegreecollege.org/,1996,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-24287,ADITYA DEGREE COLLEGE,Andhra Pradesh,Eluru,www.aditya.ac.in/degree,2002,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-18141,"M.R.R.College of Pharmacy, Near DSP Office, Madhira Road, Nandigamma,PIN-522185(CC-PJ)",Andhra Pradesh,Krishna,www.mrreducation.com,2008,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18144,"Loyola Institute of Technology and Management, Loyola Nagar, Dhulipalla (Village), Sattenapalli (Mandal),  PIN-522412(CC-A4)",Andhra Pradesh,Guntur,www.litam.ac.in,2001,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-18084,Bonam Venkata Chalamaiah Engineering College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.bvcec.edu.in,1997,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27654,"Viswam Degree & PG College, Angallu, Chittoor Dist.",Andhra Pradesh,Chittoor,https://viswamdegreeangallu.edu.in/,2001,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27653,"Sri Eshwar Reddy College of Law, Tirupati",Andhra Pradesh,Chittoor,www.erlawcollege.com,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27650,"Dr. Ambedkar Law College, Renigunta Road, Tirupati",Andhra Pradesh,Chittoor,www.ambedkarlaw.edu.in,1991,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27648,Govt. Degree College Pakala -Rural             Co-Ed.,Andhra Pradesh,Tirupati,www.gdcpakala.ac.in,2008,Rural,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-18076,Ideal Institute of Technology,Andhra Pradesh,Kakinada,www.idealtech.edu.in,2009,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-27647,"K.M.M. College of Education, Ramireddypalli, Narasingapuram (post)",Andhra Pradesh,Chittoor,www.kmmcolleges.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27643,"Sri. R.K.M. Law College, Tirupati",Andhra Pradesh,Chittoor,www.srkmlcedu.in,1991,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27642,"Rayalaseema College of Education, Tirupati",Andhra Pradesh,Chittoor,www.rayalaseemacollege.wordpress.com,2007,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-27640,"Vijayam Science & Arts Degree College, Chittoor",Andhra Pradesh,Chittoor,www.vijayam.edu.in,2003,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24747,"ESS Degree College, Venkatagiri",Andhra Pradesh,Tirupati,www.essdegreecollege.in,1998,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24730,"Krishna Chaitanya Degree and PG College, Buchireddypalem",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.guthikondadegree.in,1991,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-18093,Nova College of Pharmacetical Education & Research,Andhra Pradesh,NTR,www.nova.edu.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24823,"V.R. Institute of PG Studies, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vrips.org,1994,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24822,"Dr. C.V Ramana Degree College, Naidupeta",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.cvramandegreecollege.com,2000,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-30211,Sankar Degree College,Andhra Pradesh,Y.S.R.,WWW.SANKARDEGREECOLLEGEORG.IN,2011,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-24821,"DRW College, Gudur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.drwcollege.org,1981,Urban,Affiliated College,Private Aided (Government Aided),"Vikram Simhapuri University, Nellore",State Public University
C-24817,"Shri Shiridi Sai Ram Degree College, Atmalur",Andhra Pradesh,Sri Potti Sriramulu Nellore,WWW.sssrgroups.com,2005,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-30917,"S.R. Degree College, Pamidi",Andhra Pradesh,Ananthapuramu,www.srdcpamidi@edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-24816,"S.V.Arts & Science College, Gudur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.svartscollegegudur.in,2002,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24812,"SPBVD Degree College, Podalakur",Andhra Pradesh,Sri Potti Sriramulu Nellore,WWW.SPBVDDC.ORG.IN,1998,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24811,"SKR Govt. Degree College, Gudur",Andhra Pradesh,Tirupati,www.skrgdcgudur.ac.in,1965,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24810,"S.Chaavan Institute of Computer Applications, Muthukur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.schaavanpgcollege.in,2007,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24808,"GVK Degree College, Kothur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.gvkdegreecollege,2008,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24806,"Aaditya Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.aadityacolleges.com,1999,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24924,"GOVERNMENT DEGREE COLLEGE, AMADALAVALASA",Andhra Pradesh,Srikakulam,www.gdcamadalavalasa.ac.in,1984,Urban,Affiliated College,State Government,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-24802,"Pragathi Degree College, Ravi Nagar Kota",Andhra Pradesh,Sri Potti Sriramulu Nellore,sripragathikota.com,2006,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24798,"V.R Institute of Post Graduate Studies,Nellore.",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vrpgcollege.org,1994,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24796,"Govt. Degree College, Udayagiri",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.mrrgdc.ac.in,1983,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-18062,Srinivasa Institute of Engineering & Technology,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.sriniet.edu.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24793,"Vivekananda Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vdcnlr.com,1996,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-18015,Nova College of Business Management,Andhra Pradesh,NTR,www.nova.edu.in,2010,Urban,Affiliated College,Local Body,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24787,"Govt. Degree College, Rapur",Andhra Pradesh,Sri Potti Sriramulu Nellore,http://gdcrapur.ac.in/,1984,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24786,"Sri Tanguturi Prakasam Govt. Institute of Advanced Studies in Education, Santhapeta, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,http://stpmgovtiase.com,1955,Urban,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24782,"Visovadaya Govt. Degree College, Venkatagiri",Andhra Pradesh,Tirupati,www.gdcvenkatagiri.ac.in,1968,Rural,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-24779,"Jagans Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,WWW.JAGANSDEGREEANDPG.COM,2000,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24778,"St Mari College of Education, Buchireddypalem",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.stmce.org,2002,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24773,"Dr. C.R.R. College of Education Sydapuram (M), Nellore (Dt.)",Andhra Pradesh,Sri Potti Sriramulu Nellore,http://www.crrcollege.com,2007,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24772,"N.B.K.R Science & Arts College, Vidyanagar",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.nbkrsac.in,1965,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-60727,"Sri Akshara Degree College, Gate Venture, Ponnavaram, Verullapadu,Krishna District.",Andhra Pradesh,Krishna,www.sriaksharadegreecollege.com,2017,Rural,Affiliated College,Private Un-Aided,"Krishna University, Machhlipattanam",State Public University
C-24771,"Sitarama Degree College, Sitaramapuram",Andhra Pradesh,Sri Potti Sriramulu Nellore,http://srdcsrp.in/demo/,2005,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-67700,VIDYANIKETAN DEGREE COLLEGE RAMAKUPPAM,Andhra Pradesh,Chittoor,VIDYANIKETANDEGREECOLLEGE.ORG,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24770,"Prathibha Degree College, Sullurpet",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.sriprathibha.in,2005,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24768,"Ramakrishna Arts & Science Degree College, Allur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.rkeducationalsocieyt.com,1997,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24767,"Sree Sai Degree College, Kavali",Andhra Pradesh,Sri Potti Sriramulu Nellore,https://www.srisaidegreecollege.com/,2005,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24764,"Sri Venkateswara Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.srivenkateswaracolleges.com,1994,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24763,"Swarnandhra Bharathi Degree College, Gudur",Andhra Pradesh,Tirupati,www.ssbdegreecolle.in,1999,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24758,"D.R.W. College, Gudur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.drwcollege.org,1981,Urban,Affiliated College,Private Aided (Government Aided),"Vikram Simhapuri University, Nellore",State Public University
C-24757,"Jagan Degree & PG College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,WWW.JAGANSDEGREEANDPG.COM,2000,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24751,"Siddardha College of Education, Musunoor, Kavali",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.siddardhabedcollege.in,1984,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24746,Vignan Degree CollegePodalakur,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vignandegreecollege.com,2006,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24743,"Sri Sarvodaya College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,ssc.coll.com,1972,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24742,Vidyanjali College of Arts & Sciences Sullurupet,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vidyanjali.com,2005,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24741,"Raos Degree College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.raosinstitutions.com,1996,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
