Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-63887,Kaliganj Pioneer College,Assam,Karimganj,www.kaliganjpioneercollege.in,2018,Rural,Affiliated College,Private Aided (Government Aided),"Assam University, Silchar",Central University
C-17325,Barpeta Road Howli College,Assam,Barpeta,www.bhcollege.ac.in,1966,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-8427,"BIR LACHIT BORPHUKAN COLLEGE, SIVASAGAR",Assam,Sivasagar,www.blbcollege.org.in,1981,Rural,Affiliated College,Local Body,"Dibrugarh University, Dibrugarh",State Public University
C-70048,GOALPARA GIRLS COLLEGE,Assam,Goalpara,www.goalparagirlscollege.com/,-,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-60320,PRATIKSHA COLLEGE OF NURSING,Assam,Kamrup Metro,www.pratiksha-edu.in,2018,Urban,Affiliated College,Private Aided (Government Aided),"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8380,Sibsagar Girls College P.O.Sibsagar-785640,Assam,Sivasagar,www.sibsagargirlscollege.org.in,1964,Urban,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-50789,FAKHRUDDIN ALI AHMED DEGREE COLLEGE,Assam,Cachar,www.fadegreecollege.in,2004,Rural,Affiliated College,Local Body,"Assam University, Silchar",Central University
C-8426,Amguri College P.O. Amguri-785680,Assam,Sivasagar,www.amguricollege.com,1967,Urban,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17295,J.B. Law College,Assam,Kamrup,www.jblawcollegeguwahati.com,1969,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-51744,MARYAM AJMAL WOMENs COLLEGE OF SCIENCE AND TECHNOLOGY,Assam,Hojai,https://mawcstdegreehojai.ajmalgroupofcolleges.org/,2012,Rural,Affiliated College,Private Un-Aided,"Dibrugarh University, Dibrugarh",State Public University
C-58299,GEA NATIONAL COLLEGE,Assam,Kamrup Metro,www.geanationalcollege.com,2002,Urban,Affiliated College,Private Un-Aided,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-17137,West Guwahati Commerce College,Assam,Kamrup Metro,wgccguwahati.in,1992,Urban,Affiliated College,Central Government,"Gauhati University, Guwahati",State Public University
C-8422,Dr. R. K. B. Law College Dibruharh,Assam,Dibrugarh,www.rkblawcollege.in,1976,Urban,Affiliated College,Private Un-Aided,"Dibrugarh University, Dibrugarh",State Public University
C-17106,Regional Dental College,Assam,Kamrup Metro,www.rdc.edu.in,1982,Urban,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-17204,Khoirabari College,Assam,Udalguri,www.khoirabaricollege.in,1993,Rural,Affiliated College,State Government,BODOLAND UNIVERSITY,State Public University
C-17237,Kokrajhar Govt. College,Assam,Kokrajhar,www.kgc.edu.in,1959,Urban,Affiliated College,State Government,BODOLAND UNIVERSITY,State Public University
C-17177,S.B. Deorah College,Assam,Kamrup Metro,www.sbdeorahcollege.org.in,1984,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-8461,L.T. K College P.O. Azad-787001,Assam,Lakhimpur,www.ltkcollege.ac.in,1977,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17336,Navasakti College,Assam,Barpeta,www.navasakticollege.com,1992,Rural,Affiliated College,Private Aided (Government Aided),"Gauhati University, Guwahati",State Public University
C-8388,Debraj Roy College Autonomous,Assam,Golaghat,www.drcollege.ac.in,1949,Urban,Affiliated College,Central Government,"Dibrugarh University, Dibrugarh",State Public University
C-8473,Gogamukh College P.O. Gogamukh-787029,Assam,Dhemaji,www.gogamukhcollege.net,1981,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-58529,"AUXILIUM COLLEGE, UDALGURI",Assam,Udalguri,www.acuing.org,2017,Rural,Affiliated College,Private Un-Aided,BODOLAND UNIVERSITY,State Public University
C-8419,S.P.P.College P.O. Namtichariali--785684,Assam,Sivasagar,www.sppcollege.in,1970,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17299,Tihu College,Assam,Nalbari,https://tihucollege.ac.in,1963,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-69467,SEMSON SING ENGTI COLLEGE,Assam,West Karbi Anglong,https://schools.org.in/karbi-anglong/18190312407/sem-son-sing-engti-collage.html,-,Rural,Affiliated College,Private Aided (Government Aided),"Assam University, Silchar",Central University
C-8421,Kakojan College P.O. Kakojan--785107,Assam,Jorhat,www.kakojancollege.edu.in,1967,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-65030,ASHRIKA REDUWAN B ED COLLEGE,Assam,Barpeta,arbtcollege.org.in,2016,Rural,Affiliated College,Private Aided (Government Aided),"Gauhati University, Guwahati",State Public University
C-17230,R.C. Saharia T.T. College,Assam,Udalguri,www.rcsttc.co.in,1995,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-59806,Barak Valley Engineering College,Assam,Karimganj,www.bvec.ac.in,2017,Rural,Affiliated College,State Government,ASSAM SCIENCE AND TECHNOLOGY UNIVERSITY,State Public University
C-17266,Dhamdhama Anchalik College,Assam,Nalbari,www.dacollege.in,1988,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17327,Rampur Anchalik College,Assam,Kamrup,www.rampuranchalikcollege.co.in,1996,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17259,Nalbari College ,Assam,Nalbari,www.nalbaricollege.ac,1945,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17348,Abhiruchi Institute of Physical Education,Assam,Kamrup Metro,www.aipeguwahati.in,2007,Urban,Affiliated College,Private Aided (Government Aided),"Gauhati University, Guwahati",State Public University
C-8379,Kherajkhat College. P.O. Bhugpur Chariali,Assam,Lakhimpur,kherajkhatcollege.co.in,1982,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8496,Ghana Kanta Borah College P.O.Tamulichiga,Assam,Jorhat,www.gkbctamulichiga.in,1983,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17229,Goalpara Law College,Assam,Goalpara,www.goalparalawcollege.co.in,1988,Rural,Affiliated College,Private Aided (Government Aided),"Gauhati University, Guwahati",State Public University
C-74174,"GOVERNMENT MODEL COLLEGE, BAKSA",Assam,Baksa,-,2023,Rural,Affiliated College,State Government,BODOLAND UNIVERSITY,State Public University
C-69439,HARLONGBI VELONGBI COLLEGE,Assam,Karbi Anglong,https://harlongbivelongbicollege.org,-,Rural,Affiliated College,Private Aided (Government Aided),"Assam University, Silchar",Central University
C-44340,GNRC Institute of Nursing Education,Assam,Darrang,-,-,-,Affiliated College,-,"SMT. NATHIBAI DAMODAR THACKERSEY WOMEN'S UNIVERSITY, MUMBAI",State Public University
C-17265,Bhuragaon College,Assam,Marigaon,bhuragaoncollege.org.in,1988,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-59710,"College of Nursing, NEMCARE Foundation",Assam,Kamrup,https://ngiguwahati.in/,2017,Rural,Affiliated College,Private Aided (Government Aided),"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-58524,Morigaon Law College,Assam,Marigaon,morigaonlawcollege.co.in,2012,Urban,Affiliated College,Local Body,"Gauhati University, Guwahati",State Public University
C-74029,COMPOSITE REGIONAL CENTRE GUWAHATI,Assam,Kamrup Metro,https://crcguwahati.nic.in/,2001,Urban,Affiliated College,Central Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8393,Tengakhat College P.O. Tenghat-786103,Assam,Dibrugarh,www.tengakhatcollege.edu.in,1967,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17263,Bongaigaon B.Ed. College,Assam,Bongaigaon,www.bongaigaonbedcollege.org,1990,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-8382,Dikhowmukh College P.O. Dikhowmukh,Assam,Sivasagar,www.dikhowmukhcollege.in,1982,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-66008,GOVERNMENT DENTAL COLLEGE SILCHAR,Assam,Cachar,GDCS.IN,2018,Rural,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-66009,SIKDER COLLEGE OF PHARMACY,Assam,Goalpara,www.sikdercollegeofpharmacy.com,2021,Urban,Affiliated College,Private Un-Aided,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-17354,Habraghat Mahavidyalaya,Assam,Goalpara,www.habraghatcollege.in,1979,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-62012,CRESCENT INSTITUTE OF PHARMACY,Assam,Kamrup Metro,www.cetghy.in,-,Urban,Affiliated College,Private Un-Aided,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8384,D.H.S.K. College. P.O.Dibrugarh- 786001,Assam,Dibrugarh,www.dhsk.org,1945,Urban,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17362,Guwahati College,Assam,Kamrup Metro,www.guwahaticollege.org.in,1964,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-66297,BIR RAGHAB MORAN GOVERNMENT MODEL COLLEGE DOOMDOOMA,Assam,Tinsukia,brmgmc.org,2020,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8374,Paschim Jonai College P.O. Dekapam Dist. Dhemaji Pin. 787061,Assam,Dhemaji,paschimjonaicollege.org,1989,Rural,Affiliated College,Local Body,"Dibrugarh University, Dibrugarh",State Public University
C-66010,BAIDA COLLEGE BAIDA,Assam,Goalpara,-,2003,Rural,Affiliated College,Local Body,"Gauhati University, Guwahati",State Public University
C-17284,Haji Anfor Ali College,Assam,Hojai,https://haac.ac.in,1986,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17262,Hojai Girl's College,Assam,Nagaon,www.hojaigirlscollege.edu.in,1991,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17282,Udalguri College,Assam,Udalguri,https://udalguricollegeedu.in,1979,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17280,Barnagar B.Ed. College,Assam,Barpeta,http://barnagarbed.org,1997,Rural,Affiliated College,Private Aided (Government Aided),"Gauhati University, Guwahati",State Public University
C-71231,"GOVERNMENT NURSING COLLEGE , KOKRAJHAR",Assam,Kokrajhar,www.govtnursingcollege.com,-,Rural,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-61264,NEF COLLEGE,Assam,Kamrup Metro,www.nefcollege.com,2018,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-17311,Kanya Mahavidyalaya,Assam,Kamrup Metro,www.kanyamahavidalaya.org,1977,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17297,Behali Degree College,Assam,Biswanath,www.behalidegreecollege.in,1989,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-58904,Tamulpur College,Assam,Baksa,www.tamulpurcollege.edu.in,1984,Rural,Affiliated College,State Government,BODOLAND UNIVERSITY,State Public University
C-8371,Simen Chapari College,Assam,Dhemaji,www.simenchaparicollege.org,1994,Rural,Affiliated College,Local Body,"Dibrugarh University, Dibrugarh",State Public University
C-51504,"Swahid Sowarani College, Bamunbori.",Assam,Nalbari,SSCOLLEGE.ORG,2001,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17101,Jamunamukh College,Assam,Nagaon,www.jamunamukhcollege.co.in,1995,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17287,Thamna anchalik Degree College,Assam,Baksa,www.tadc.@gmail.com,1999,Rural,Affiliated College,Local Body,"Gauhati University, Guwahati",State Public University
C-8362,"Harhi College P.O. Harhi, Dhakuakhana",Assam,Lakhimpur,www.harhicollege.org,1996,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8361,Tingkhong College P.O Tingkhong- 786612,Assam,Dibrugarh,"www.tingkhongcollege.edu,in",1972,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-66771,MEHTAB JAMAL B ED COLLEGE KAYAKUCHI BARPETA ASSAM,Assam,Barpeta,www.mehtabjamalbedcollage.in,2016,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-17357,Madhya Kampeeth College,Assam,Kamrup,www.madhyakampeethcollege.in,1986,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-65324,PANDIT DEENDAYAL UPADHYAYA GOVT MODEL COLLEGE,Assam,Hailakandi,https://pdugmck.ac.in/,2020,Rural,Affiliated College,State Government,"Assam University, Silchar",Central University
C-8360,Pub-Dikrong College P.O.Lahalial 784161,Assam,Lakhimpur,www.pubdikrongcollege.in,1991,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-70987,"DHUBRI MEDICAL COLLEGE, DHUBRI",Assam,Dhubri,www.dhubrimedicalcollege.in,-,Rural,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8378,Bahona College P.O. Bahona,Assam,Jorhat,www.bahonacollege.edu.in,1966,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17349,J.N. College,Assam,Kamrup,www.jncollegeboko.ac.in,1964,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17347,Dhubri Girl's College,Assam,Dhubri,www.dgcollegedhubri.org,1983,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17296,College of Edu. Christianbasti,Assam,Kamrup,www.collegeofeducationguwahati.ac.in,1987,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-8359,Nowboicha College P.O.Doolahat-787027,Assam,Lakhimpur,www.nowboichacollege.ac.in,1985,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-17214,Regional College of Nursing,Assam,Kamrup,www.rcnguwahati.ac.in,1977,Urban,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-66012,DALGAON ADARSHA DEGREE COLLEGE,Assam,Darrang,-,2019,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-17293,Gossaigaon B.Ed. College,Assam,Kokrajhar,gossaigaonbedcollege.org,1995,Rural,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-17307,Madhya Kamrup College,Assam,Barpeta,www.mkcollege.ac.in,1971,Rural,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-8358,Sankardev Mahavidiyalaya P.O.Pathalipahar-784163,Assam,Lakhimpur,www.sdm.org.in,1982,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-60396,Dispur Nursing Institute,Assam,Kamrup Metro,www.dispurnursinginstitute.com,2014,Urban,Affiliated College,Private Aided (Government Aided),"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-66013,GUWAHATI INSTITUTE OF FASHION TECHNOLOGY,Assam,Kamrup Metro,www.giftcollege.org,2009,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-58522,Pune Institute of Business Management Guwahati Campus,Assam,Kamrup Metro,www.guwahaticampus.pibm.in,2016,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-17292,B Borooah College,Assam,Kamrup Metro,www.bborooahcollege.ac.in,1943,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-17291,Biswanath College of Edu.,Assam,Sonitpur,www.bedbnc.org,1993,Urban,Affiliated College,Private Un-Aided,"Gauhati University, Guwahati",State Public University
C-8357,"United Tribal Degree College,P.O.Bilmukh, Dist.Lakhimpur",Assam,Lakhimpur,http://www.utdcollege.com,2001,Rural,Affiliated College,University,"Dibrugarh University, Dibrugarh",State Public University
C-8355,Moridhal College P.O. Moridhal-787057,Assam,Dhemaji,www.moridhalcollege.in,1988,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-65430,DISPUR PARAMEDICAL AND NURSING INSTITUTE,Assam,Kamrup Metro,www.dispurparamedical.com,2016,Urban,Affiliated College,Private Aided (Government Aided),"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8491,Marangi Mahavidyalaya P.O.Lettekujan,Assam,Golaghat,www.marangimahavidyalaya.edu.in,1990,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8353,Moran Commerce College P.O.Moran-785670,Assam,Dibrugarh,www.morancommercecollege.in,1993,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8486,Machkhowa Degree College P.O. Machkhowa-787058,Assam,Dhemaji,www.machkhowadegree.ac.in,1984,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-51346,Sarat Chandra Singha College of Agriculture,Assam,Dhubri,www.aau.ac.in,2014,Rural,Constituent / University College,University,"Assam Agricultural University, Jorhat",State Public University
C-17289,Govt. Bani kanta College Teachers Edu.,Assam,Kamrup,www.iaseguwahati.in,1967,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-51354,NEF College of Management and Technology,Assam,Kamrup Metro,www.nefcollege.com,2008,Urban,Affiliated College,Private Un-Aided,"Dibrugarh University, Dibrugarh",State Public University
C-8470,"Pitambordev Goswami College P.O. Garamur Satra, Majuli Dist. Jorhat. Pin. 785104",Assam,Majuli,www.pdgcollege.in,1996,Rural,Affiliated College,University,"Dibrugarh University, Dibrugarh",State Public University
C-66301,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY GUWAHATI,Assam,Kamrup Metro,https://nielit.gov.in/guwahati,1998,Urban,Affiliated College,Central Government,ASSAM SCIENCE AND TECHNOLOGY UNIVERSITY,State Public University
C-17260,Birjhora Mahavidyalaya,Assam,Bongaigaon,www.birjhoramahavidyalaya.in,1986,Urban,Affiliated College,State Government,"Gauhati University, Guwahati",State Public University
C-67967,LAKHIMPUR MEDICAL COLLEGE,Assam,Lakhimpur,www.lmchassam.org,2020,Rural,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8458,Sonari Commerce College P.O. Sonari-785690,Assam,Charaideo,www.sonaricomcollege.org,1991,Urban,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-71230,AADITYA COLLEGE OF PHYSIOTHERAPY AND HEALTH SCIENCES,Assam,Dibrugarh,adityahospitals.org,-,Urban,Affiliated College,Private Un-Aided,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-60557,Bhergaon College,Assam,Udalguri,bhergaoncollege.ac.in,2007,Rural,Affiliated College,Local Body,BODOLAND UNIVERSITY,State Public University
C-71175,"NALBARI MEDICAL COLLEGE, NALBARI",Assam,Nalbari,nalbarimcassam.org,-,Rural,Affiliated College,State Government,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-8373,Joya Gogoi College P.O. Khumtai,Assam,Golaghat,https://jgcollege.org,1992,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-8417,Furkating College P.O. Furkating- 785610,Assam,Golaghat,www.furkatingcollege.edu.in,1981,Rural,Affiliated College,State Government,"Dibrugarh University, Dibrugarh",State Public University
C-71233,DHEMAJI LAW COLLEGE,Assam,Dhemaji,lawcollegedhemaji.co.in,-,Urban,Affiliated College,Private Un-Aided,"Dibrugarh University, Dibrugarh",State Public University
C-71234,MARWARI HOSPITALS PARAMEDICAL INSTITUTE,Assam,Kamrup Metro,www.marwarihospitals.com,-,Urban,Affiliated College,Private Un-Aided,"SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI",State Public University
C-26401,Cachar College,Assam,Cachar,www.cacharcollege.ac.in,1960,Urban,Affiliated College,State Government,"Assam University, Silchar",Central University
C-8381,Golaghat Law College P.O. Golaghat-785621,Assam,Golaghat,golaghatlawcollege.org.in,1979,Rural,Affiliated College,Local Body,"Dibrugarh University, Dibrugarh",State Public University
C-8351,"Sanjay Gandhi Institute of Dairy Technology, Patna",Bihar,Patna,www.basu.org.in,1980,Urban,Constituent / University College,University,BIHAR ANIMAL SCIENCES UNIVERSITY,State Public University
C-74104,YAMUNA NAND KISHORE SHUKLA COLLEGE,Bihar,Vaishali,ynkscollege.ac.in,2023,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-17646,"KSS College, Lakhisarai",Bihar,Lakhisarai,www.ksscollege.ac.in,1966,Urban,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-69976,SHUKLA COLLEGE OF PROFESSIONAL EDUCATION,Bihar,Sitamarhi,http://shuklacollege.org/,-,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-69978,"KAMLA RANA SCIENCE COLLEGE, PRASHANT NAGAR SAPARDAH, PURAINI, DIST MADHEPURA ",Bihar,Madhepura,kamlaranacollege.org.in,-,Rural,Affiliated College,Private Un-Aided,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-69979,"CHAMPARAN GROUP OF INSTITUTIONS, MARJADWA PARSA, MAINATAND, WEST CHAMPARAN, BETTIAH",Bihar,Pashchim Champaran,WWW.CHAMPARANGROUP.ORG,-,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-17628,"JRS College, Jamalpur",Bihar,Munger,www.jrscollege.org,1957,Rural,Constituent / University College,University,MUNGER UNIVERSITY,State Public University
C-18980,"R.C.College, Dholi, Sakra, Muzaffarpur",Bihar,Muzaffarpur,rccollege.ac.in,1970,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-17644,"JMS College, Munger",Bihar,Munger,www.jmscollegemunger.ac.in,1961,Urban,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-59525,JAMUI B.Ed COLLEGE,Bihar,Jamui,www.jamuibed.in,2012,Rural,Affiliated College,Private Un-Aided,MUNGER UNIVERSITY,State Public University
C-17630,"Jamalpur College, Jamalpur",Bihar,Munger,www.jcj.ac.in,1969,Rural,Constituent / University College,University,MUNGER UNIVERSITY,State Public University
C-17655,"HS College, Haweli Kharagpur",Bihar,Munger,www.harisinghcollege.org,1960,Rural,Constituent / University College,University,MUNGER UNIVERSITY,State Public University
C-17661,"CNB College, Hathiama, Sheikhpura",Bihar,Sheikhpura,www.cnbcollege.org.in,1984,Rural,Affiliated College,Local Body,MUNGER UNIVERSITY,State Public University
C-17633,"B.S. Vidhi Sansthan, Munger",Bihar,Munger,www.bsils.ac.in,1983,Urban,Affiliated College,University,MUNGER UNIVERSITY,State Public University
C-17640,"BRM College, Munger",Bihar,Munger,www.brmcollege.in,1958,Urban,Constituent / University College,University,MUNGER UNIVERSITY,State Public University
C-12902,"Ram Krishna Dwarika Mahavidyalaya, Lohiya Nagar, Patna",Bihar,Patna,wwwrkdcollegepatna.com,1975,Urban,Constituent / University College,State Government,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-17660,"BNM College, Barhaiya",Bihar,Lakhisarai,www.bnmcollege.ac.in,1958,Rural,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-12883,"A.N.S. College, Barh",Bihar,Patna,https://www.anscollege.ac.in/,1951,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12939,A.N.College,Bihar,Patna,www.ancpatna.ac.in,1956,Urban,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12941,R.M.W. College,Bihar,Nawada,www.rmwcollege.org.in,1978,Urban,Constituent / University College,State Government,"Magadh University, Bodh Gaya",State Public University
C-12959,"Jagjiwan Mahavidyalaya, Gaya",Bihar,Gaya,www.jjcollegegaya.ac.in,1959,Rural,Constituent / University College,University,"Magadh University, Bodh Gaya",State Public University
C-9657,"S.R.N.D.M.Skt.College,Patnacity",Bihar,Patna,www.srndmscollege.com,1876,Urban,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-8722,Millat College,Bihar,Darbhanga,www.millatcollege.ac.in,1957,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-67627,ASHA COLLEGE OF PROFESSIONAL STUDIES,Bihar,Purbi Champaran,www.ashacollege.in,2020,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-74080,SANJAY SINGH COLLEGE OF HIGHER EDUCATION,Bihar,Gaya,www.sanjaycollege.org,2022,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-74118,GOVERNMENT PHARMACY COLLEGE NALANDA,Bihar,Nalanda,www.gpcnalanda.co.in,2020,Rural,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-59286,MODERN COLLEGE OF EDUCATION,Bihar,Nawada,www.mcenawada.com,2015,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-29643,"Pepople's College, Araria",Bihar,Araria,peoplescollegeararia.ac.in,1984,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29635,"M.F.A.A.T.T. College, Rambagh",Bihar,Purnia,www.mfaabed.org.in,1985,Urban,Affiliated College,Private Un-Aided,"PURNEA UNIVERSITY, PURNIA",State Public University
C-74256,"PAWAN KUMAR JHA DEGREE COLLEGE, LOMA, HAJIPUR",Bihar,Vaishali,-,2020,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-29633,"B. D. College, Barsoi",Bihar,Katihar,https://beuladojacollege.in,1984,Rural,Affiliated College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29610,"Kalawati Snatak Mahavidyalaya, Raniganj",Bihar,Araria,www.kdcollegerng.com,1983,Rural,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-73561,"VESTOR COLLEGE OF MANAGEMENT, JAKARIAPUR, PATNA    ",Bihar,Patna,https://vestorcollege.com,2022,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-29640,"R.D.S. College, Salmari",Bihar,Katihar,rdscollegesalmari.org,1963,Rural,Constituent / University College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29577,"B.N.M.V. College, Sahugadh",Bihar,Madhepura,bnmvc.ac.in,1976,Rural,Constituent / University College,State Government,"Bhupendra Narayan Mandal University, Madhepura",State Public University
