Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-39493,"St. Anns College for Women, Guntur",Andhra Pradesh,Guntur,www.stannscollegeforwomen.org,1997,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68102,SARADA POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Prakasam,www.saradaeducationalinstitutions.com,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-68101,VIKAS POLYTECHNIC OF AGRICULTURAL ENGINEERING,Andhra Pradesh,Krishna,vikasinstitutionsnunna.org,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-68100,VIKAS POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Krishna,vikasinstitutions.org,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-17883,Nadimpalli Satyanarayana Raju Institute of Technology,Andhra Pradesh,Visakhapatnam,www.nsrit.edu.in,-,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-68099,CARE YOGA NATUROPATHY MEDICAL COLLEGE,Andhra Pradesh,Guntur,WWW.CARENATUROPATHY.CO.IN,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-68098,CHIRALA COLLEGE OF NURSING,Andhra Pradesh,Prakasam,www.chiralacollegeofnursing.com,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-57272,"Sri Vivekananda B.P.Ed College, Ramayanakandrika Village, Madireddy Palem Village, Prakasam District",Andhra Pradesh,Prakasam,www.svbpedcollege.in,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68080,"SANKAR REDDY BED COLLEGE, BESTAVARIPETA",Andhra Pradesh,Prakasam,www.sankarreddybedcollege.com,2015,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68079,VIKAS DEGREE COLLEGE FOR WOMEN,Andhra Pradesh,East Godavari,vikasedu.info,2017,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-67446,SRI VENKATESWARA COLLEGE OF NURSING CK PALEM ROAD ONGOLE PRAKASAM DISTRICT,Andhra Pradesh,Prakasam,http://www.svgroupofinstitutions.com/,2019,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67445,R P R COLLEGE OF PHYSIOTHERAPY ONGOLE PRAKASAM DISTRICT,Andhra Pradesh,Prakasam,www.rprcop.in,2018,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-68078,VISHWA HITHA DEGREE COLLEGE MADANAPALLE,Andhra Pradesh,Chittoor,www.vishwahitha.in,-,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-68077,"MAM POLYTECHNIC OF AGRICULTURE, KESALUPALLI, NARASARAOPETA",Andhra Pradesh,Guntur,mamcolleges.com,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-68074,"R R COLLEGE OF PHYSIOTHERAPY BPT, BALLARY BYPASS ROAD, ANANTHAPURAM",Andhra Pradesh,Ananthapuramu,WWW.RRPHYSIOTHERAPYCOLLEGE.COM,2020,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-32809,H.M.K.S. & M.G.S. Memorial College of Education,Andhra Pradesh,Guntur,hmksmgs.com,2001,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-68073,R R COLLEGE OF BSC MLT ANANTHAPURAM,Andhra Pradesh,Ananthapuramu,WWW.RRBSCMLTCOLLEGE.COM,2021,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-44824,"Sri Venkateswara Degree College, Guntur",Andhra Pradesh,Guntur,www.svinstitutions.org,2001,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-67436,DEEKSHITHA COLLEGE OF PHYSIOTHERAPY,Andhra Pradesh,Y.S.R.,www.deekshithaorg.com,-,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67435,SRI CHAITHANYA DEGREE COLLEGE FOR COEDUCATION,Andhra Pradesh,Chittoor,srichaitanyadereecollege.com,2016,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-68070,"SRI PADMAVATHI COLLEGE OF NURSING, ANANTAPUR",Andhra Pradesh,Ananthapuramu,www.padmavathigroupofinsutions.com,2018,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-68069,SMT SARASWATHAMMA COLLEGE OF NURSING,Andhra Pradesh,Chittoor,www.saraswathammaparamedical.com,2018,Urban,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67434,"SARADA COLLEGE OF NURSING, MEDARAMETLA, PRAKASAM DISTRICT",Andhra Pradesh,Prakasam,www.saradaeducation.in,2020,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-26290,"St.Joseph's Degree  College for Women, Kurnool",Andhra Pradesh,Kurnool,www.stjcknl2.org,2010,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26332,"Vaibhav College of Higher Learning, Koilakuntla",Andhra Pradesh,Kurnool,vaibhaveducation.com,2005,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26333,"Tagore College of Education, Kodumur",Andhra Pradesh,Kurnool,www.tceknl.com,2007,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26334,"Sri Ramakrishna PG College, Nandyal",Andhra Pradesh,Kurnool,www.srkdc.org,1994,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26335,Sri Sankara's Degree College,Andhra Pradesh,Kurnool,www.sankarasedu.com,1994,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26336,St.Joseph's Degree College,Andhra Pradesh,Kurnool,www.sjcknl.edu.in,1994,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-67571,DEVI DEGREE COLLEGE FOR WOMEN VEMPALLI,Andhra Pradesh,Y.S.R.,devidegreecollege.co.in,2020,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-26337,"Sri Vijayadurga Degree College,",Andhra Pradesh,Kurnool,http://svdcknl.in/,1993,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26338,"Sri Vyshnavi Degree College, Yemmiganur",Andhra Pradesh,Kurnool,www.vdcygr.edu.in,2005,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-67396,ASR DEGREE COLLEGE,Andhra Pradesh,Chittoor,www.asrdcbpm.com,2009,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-26339,"SARM College of Education, Allagadda",Andhra Pradesh,Kurnool,sarmce.co.in,1981,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-69877,"SRI VIVEKANANDA COLLEGE OF NURSING, PODILI",Andhra Pradesh,Prakasam,www.srivivekanandacollegeofnursing.in,-,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-69876,SANJEEVA REDDY INSTITUTE OF MEDICAL SCIENCES BSC NURSING,Andhra Pradesh,Prakasam,www.srims.org,-,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-68068,GOOD WILL DEGREE COLLEGE B KOTHAKOTA,Andhra Pradesh,Chittoor,www.gwdcbkk.com,2015,Rural,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-69875,RH COLLEGE OF NURSING PORANKI VIJAYAWADA,Andhra Pradesh,Krishna,www.rhcollegeofnursing.in,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-49183,"WISDOM DEGREE COLLEGE , RENTACHINTALA",Andhra Pradesh,Guntur,-,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-69874,AMRUTHASRI COLLEGE OF NURSING,Andhra Pradesh,Visakhapatnam,www.amruthainstitutions.in,-,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-49182,"SRI VENKATESWARA HOTEL MANAGEMENT COLLEGE , PONNUR",Andhra Pradesh,Guntur,"www.svhmponnur.ac,in",2011,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39263,"Sri Chaitanya College of Education, Podili",Andhra Pradesh,Prakasam,www.chaitanyaeducationalsociety.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39276,"Qis College of Education, Ongole",Andhra Pradesh,Prakasam,www.qisbed.edu.in,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39266,"P.S.B. College of Education, Chirala",Andhra Pradesh,Prakasam,www.psbbedcollege.com,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39262,"Malineni Lakshmaiah B.Ed College, Singarayakonda",Andhra Pradesh,Prakasam,www.malinenicolleges.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39274,"Kamala College of Education, Markapur",Andhra Pradesh,Prakasam,https://kamalaeducations.in,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39268,"J.R.R Navodaya Degree College, Gurazala",Andhra Pradesh,Guntur,www.jrnavodayadegreecollege.in,2006,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39272,"Hazarath Ameeruddin College of Education, Giddaluru",Andhra Pradesh,Prakasam,hazarathameeruddinedn.org,2003,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39310,"Goutham College of Education, Cumbum",Andhra Pradesh,Prakasam,www.gouthameducatinalsociety.org,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39269,"B.A & K.R College of Education, Medarametla, Ongole",Andhra Pradesh,Prakasam,www.bakredn.in,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39275,"Andhra Kesari College of Education, Ongole",Andhra Pradesh,Prakasam,www.akbed.org,1984,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39261,"AL Momin College of Education, Podili",Andhra Pradesh,Prakasam,www.almomin.podili.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26340,Sai Sree Degree College,Andhra Pradesh,Kurnool,saisreedegreecollegedhone.in,2005,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-49180,"S V R DEGREE COLLGE , SATTENAPALLI",Andhra Pradesh,Guntur,WWW.SVRDEGREE.COM,2013,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26341,Osmania College (men),Andhra Pradesh,Kurnool,www.osmaniacollegekurnool.com,1947,Urban,Affiliated College,Private Aided (Government Aided),"Rayalaseema, University Kurnool",State Public University
C-57271,"Sri Vivekananda B.Ed College, Ramayanakandrika Village, Podili, Prakasam District, 523240",Andhra Pradesh,Prakasam,www.svded-bed.net,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26342,"Sri Venkateswara Degree College, Koilakuntla",Andhra Pradesh,Kurnool,-,2005,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-49179,"PANDIT SUBBAREDDY COLLEGE , KONDAMODU",Andhra Pradesh,Guntur,www.psrdegree.com,2014,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39236,"Geethika B.Ed College, Piduguralla",Andhra Pradesh,Guntur,WWW.GEETHIKABEDCOLLEGE.COM,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39237,"BMRM Jhansi B.Ed College, Darsi",Andhra Pradesh,Prakasam,www.jhansibedcollege.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26344,"ST.Peters College of Education, Pathikonda",Andhra Pradesh,Kurnool,www.stpetersinstitutions.org,2004,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26346,"Sri Ravi Degree College,",Andhra Pradesh,Kurnool,sriravidegreecollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-67968,COLLEGE OF FINE ARTS ,Andhra Pradesh,Y.S.R.,www.ysrafu.ac.in,-,Rural,Constituent / University College,University,Dr YSR Architecture and Fine Arts University,State Public University
C-23866,S.D.S.(Autonomous) College of Arts & Science,Andhra Pradesh,Vizianagaram,www.sds-college.com,1975,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23865,Yalamarthy Inst. Of Sciences,Andhra Pradesh,Visakhapatnam,www.yalamarty.edu.in/mba,2008,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-32716,"Repalle Christian College of Education, Repalle",Andhra Pradesh,Guntur,www.iref.sifi.com,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26348,Smt. Theresa Arts & Science College,Andhra Pradesh,Kurnool,www.stasdc.org,1994,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-39234,"Bhashyam College of Education, Guntur",Andhra Pradesh,Guntur,www.bhashyamcoe.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39232,"Amrutha College of Education, Singarayakonda",Andhra Pradesh,Prakasam,www.aceskd.org,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39231,"A.B.R College of Education, Kanigiri",Andhra Pradesh,Prakasam,www.abrcedu.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-23856,SSS Degree College,Andhra Pradesh,Vizianagaram,www.sssdegreecollegeppm.com,2008,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-55310,"KonchadaRajeswaraRao Degree College, Sompeta",Andhra Pradesh,Srikakulam,www.ksdc.spt.com,2014,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-23863,"S.V.L.N.S.Government Degree College, Bheemunipatnam",Andhra Pradesh,Visakhapatnam,www.svlnsgdc.ac.in,1984,Urban,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-23859,Sri Modamamba Degree College,Andhra Pradesh,Visakhapatnam,www.srimodamambadegreecollege.com,2006,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23854,Prema College Of Education,Andhra Pradesh,Visakhapatnam,premacollegeofeducation.com,2007,Urban,Affiliated College,University,"Andhra University, Visakhapatnam",State Public University
C-57270,"Sri Venkata Sai College of Education (B.Ed), Plot No 104-1, Addanki, Prakasam District, 523201",Andhra Pradesh,Prakasam,www.srivenkatasai.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-67431,SRI LAKSHMI VENKATESWARA DEGREE COLLEGE GURRAMKONDA,Andhra Pradesh,Chittoor,WWW.SLVDCGKD.COM,2011,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-39228,"G.V.R & S College of Education, Guntur",Andhra Pradesh,Guntur,www.gvrsedn.com,2007,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39227,"Aman Showkath B.Ed College, Isspalem, Narasaraopeta",Andhra Pradesh,Guntur,www.amanshowkathedn.in,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57269,"Sai Deepthi College of Physical Education, Edulapalem Village, Pathipadu, Guntur District",Andhra Pradesh,Guntur,http://www.sdcpeducation.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-39225,"Gayatri Degree College, Payakarao peta, Vsp.",Andhra Pradesh,Visakhapatnam,www.gayathriemstuni.webs.com,2006,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-39222,"Chaitanya Degree College, S.Kota, Vizianagaram.",Andhra Pradesh,Vizianagaram,www.chaitanyacollegeskota.com,2005,Rural,Affiliated College,Local Body,"Andhra University, Visakhapatnam",State Public University
C-63568,SITARAMA Degree college,Andhra Pradesh,Kakinada,www.sitarama college.com,2014,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-39221,"Pratibha Degree College, New colony, Puritipenta, Gajapatinagaram, Vizianagaram",Andhra Pradesh,Vizianagaram,pratibhadegreecollege.org.in,2001,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-55318,"Swarna Bharathi Degree College, Ichapuram",Andhra Pradesh,Srikakulam,www.sbdgree14.info,2014,Urban,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-30669,"Sahaya College of Nursing, Chittoor",Andhra Pradesh,Chittoor,www.sahaya.co.in,2009,Urban,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-57214,"Sri Sadhana B.Ed College, Markapur",Andhra Pradesh,Prakasam,www.sreesadhanaeducation.com,2017,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57165,"Kalam B.Ed College, Kanigiri",Andhra Pradesh,Prakasam,www.kalamcollege.org,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57161,"JRR B.Ed College, Cumbum",Andhra Pradesh,Prakasam,www.jrrcollege.com,2016,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57212,"Aditya College of Education, Yerragondapalem",Andhra Pradesh,Prakasam,www.adityaedn.com,2014,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57208,"Ramesh B.Ed College, Mangamuru, S.N Padu, Prakasam District",Andhra Pradesh,Prakasam,www.santhieducationalsociety.org,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-69873,"SRI LAKSHMI SRAVANI DEGREE COLLEGE, ONGOLE",Andhra Pradesh,Prakasam,www.saradadegree@yahoo.com,-,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-55416,Smt.NARAYANAMMA COLLEGE OF PHYSICAL EDUCATION,Andhra Pradesh,Y.S.R.,www.sbvr.in,2014,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-57081,"VIJAYA SAI DEGREE COLLEGE(085),PATTIKONDA.",Andhra Pradesh,Kurnool,WWW.VIJAYASAI.ORG,2015,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-57058,"St.GREGORY B.Ed COLLEGE, Vetapalem",Andhra Pradesh,Prakasam,www.marpu.co.in,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26349,"Ravindra Degree College for Women,",Andhra Pradesh,Kurnool,www.ravindradegreecolleges.org,2003,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26352,"The Adoni Arts & Science College,",Andhra Pradesh,Kurnool,www.adonicollege.com,1962,Rural,Affiliated College,Private Aided (Government Aided),"Rayalaseema, University Kurnool",State Public University
C-64115,SRI BASARA DEGREE COLLEGE,Andhra Pradesh,Visakhapatnam,www.sribasara.in,2014,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-18117,Mandava Institute of Engineering and Technology,Andhra Pradesh,Krishna,www.mandava.ac.in,2007,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-57061,"SARAYU B.ED COLLEGE, Darsi",Andhra Pradesh,Prakasam,www.sarayujhansi.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-23928,Sir C.R.Reddy. College Of Pharmaceutical Sciences,Andhra Pradesh,Eluru,www.sircrrcops.edu.in,2007,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-32759,"S.S. & N. College, Narasaraopeta",Andhra Pradesh,Guntur,ssandncollege.org,1950,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32801,"Adarsa College of Education, Giddaluru",Andhra Pradesh,Prakasam,www.adarsa.ac.in,1984,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32696,"S.S.N. Degree College, Ongole",Andhra Pradesh,Prakasam,www.ssndcongole.com,1994,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32797,Alpha Degree College Kanigiri,Andhra Pradesh,Prakasam,www.alphadegreecollege.in,2001,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-69244,BR POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Visakhapatnam,http://brcedunrpm.com/,-,Urban,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-69243,SYAMALAKRISHNA POLYTECHNIC OF AGRICULTURAL ENGINEERING,Andhra Pradesh,Chittoor,skca.edu,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-69242,SYAMALAKRISHNA POLYTECHNIC OF SEED TECHNOLOGY,Andhra Pradesh,Chittoor,skca.edu,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-57065,"Shaida College of Education, Plot No 259/1C, Darsi, Prakasam District",Andhra Pradesh,Prakasam,www.smeducationalsociety.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32803,"BHH Degree College for Women, Guntur",Andhra Pradesh,Guntur,www.bhhdcw.com,1991,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32796,"C.R. College, Nadendla",Andhra Pradesh,Guntur,www.crcollegecpt.in,1968,Rural,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-57064,"Mother College of Education (B.Ed) Darsi, Prakasam District",Andhra Pradesh,Prakasam,www.motheredu.com,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-69241,SYAMALAKRISHNA POLYTECHNIC OF AGRICULTURE,Andhra Pradesh,Chittoor,skca.edu,-,Rural,Affiliated College,Private Un-Aided,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-26295,"G.M. College of Education, Nandyal",Andhra Pradesh,Kurnool,www.gminstitutions.org,2007,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-26304,KVR Govt. Degree College for Women,Andhra Pradesh,Kurnool,www.kvrgdcwa.ac.in,1958,Urban,Affiliated College,State Government,CLUSTER UNIVERSITY,State Public University
C-42659,"Chaitanya Bharathi Degree College, Chirala",Andhra Pradesh,Prakasam,www.chaitanyabharathi.co.in,2004,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-57063,DIVYA DEGREE COLLEGE,Andhra Pradesh,West Godavari,-,2013,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-55451,VISWATEJA DEGREE COLLEGE,Andhra Pradesh,West Godavari,viswatejacollege.org,2011,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-32795,"S.V.K.P. College, Cumbum",Andhra Pradesh,Prakasam,https://www.vasavieducation.com/,1994,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-30426,"SIMS College of Nursing, Guntur",Andhra Pradesh,Guntur,www.simscollege.ac.in,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-23955,Prabha Degree College,Andhra Pradesh,Visakhapatnam,www.prabhaeducation.com,2002,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23953,"Sri Sai Degree College, Lower Tank Bund Road, Near RTC Complex, Vzm",Andhra Pradesh,Vizianagaram,ssdpc.in,2001,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-49177,"DHANALAKSHMI COLLEGE OF EDUCATION , MUPPALLA",Andhra Pradesh,Guntur,www.dhanalakshmibed.com,2013,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-67801,EMMANUEL COLLEGE OF NURSING MAKAVARAPALEM VISAKHAPATNAM DISTRICT,Andhra Pradesh,Visakhapatnam,www.jeevanvidya-emma.in,2019,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-55457,SRI VASAVI DEGREE and PG COLLEGE,Andhra Pradesh,West Godavari,www.srivasavidegreecollege.com,2002,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-55120,"Sir C.R.R College of Education, Eluru",Andhra Pradesh,Eluru,sircrrcollegeofeducation.org,1984,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-32798,"Hindu College of Pharmacy, Guntur",Andhra Pradesh,Guntur,www.hcopguntur.ac.in,1999,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-17937,"Dhanekula Institute of Engineering & Technology, Ganguru, Penamalluru Mandal, PIN-521139(CC-8T)",Andhra Pradesh,Krishna,www.diet.ac.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-23941,Dr. V.S. Krishna Government Degree College,Andhra Pradesh,Visakhapatnam,www.drvskrishnagdc.edu.in,1968,Urban,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-23937,Sri Murali Krishna Degree College,Andhra Pradesh,Visakhapatnam,www.smkdegreecollege.com,1998,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23923,Chaitanya Degree & PG College for Women,Andhra Pradesh,Visakhapatnam,www.chaitanyawomenscollege.org,1996,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
